error1,error2,error3,error4
0.01849136,0.03810204,0.03174818,0.03174818
0.007851631,0.016707239,0.015319669,0.015319669
0.022592631,0.036698579,0.003878021,0.003878021
0.026508494,0.074493526,0.010850444,0.010850444
0.012146278,0.010650902,0.028469638,0.028469638
0.007283985,0.000704255,0.013868725,0.013868725
0.015330854,0.015833024,0.029275236,0.029275236
0.014006224,0.002831446,0.014082206,0.014082206
0.004387054,0.028039484,0.013528944,0.013528944
0.010187641,0.011911081,0.049777961,0.049777961
0.004833673,0.004077157,0.049117287,0.049117287
0.017088614,0.001406954,0.017023634,0.017023634
0.020128637,0.020354263,0.010117947,0.010117947
0.00934667,0.02041242,0.01287194,0.01287194
0.025141594,0.010732104,0.021110774,0.021110774
0.030028604,0.023681494,0.022373944,0.022373944
0.037982018,0.026389188,0.034999938,0.034999938
0.018523733,0.005338653,0.027154417,0.027154417
0.045699648,0.006584882,0.003477224,0.003477224
0.022059462,0.016955672,0.000687047,0.000687047
0.108685828,0.044257008,0.005848802,0.005848802
0.079239773,0.035838148,0.033891762,0.033891762
0.070184602,0.019938829,0.03358437,0.03358437
0.044145529,0.005432579,0.037571104,0.037571104
0.01016459,0.02824493,0.031228166,0.031228166
0.031833327,0.066785558,0.000352419,0.000352419
0.05885534,0.084905656,0.031270642,0.031270642
0.064114503,0.097801368,0.018780246,0.018780246
0.07257732,0.087658996,0.048115162,0.048115162
0.076291443,0.097988931,0.023575047,0.023575047
0.06790264,0.084240664,0.01235904,0.01235904
0.064104298,0.085548503,0.010851299,0.010851299
0.069863712,0.080320365,0.00627215,0.00627215
0.090373617,0.069670834,0.025276996,0.025276996
0.07074728,0.059185484,0.001870244,0.001870244
0.067521869,0.046126141,0.005939688,0.005939688
0.068822308,0.039187869,0.012553286,0.012553286
0.053564603,0.01714805,0.003966284,0.003966284
0.028814661,6.14797E-05,0.005014504,0.005014504
0.032244821,0.001376723,0.009849557,0.009849557
0.013877239,0.008938296,0.020929638,0.020929638
0.034557353,0.009315441,0.014193128,0.014193128
0.070636388,0.012408099,0.012169972,0.012169972
0.069017335,0.013656355,0.02559739,0.02559739
0.068333759,0.030899616,0.023527639,0.023527639
0.033671842,0.007164401,0.044473657,0.044473657
0.001016952,0.008266419,0.044776185,0.044776185
0.004362949,0.015365884,0.036528713,0.036528713
0.009609214,0.002711566,0.017771014,0.017771014
0.004928804,0.017431856,0.01949866,0.01949866
0.014521628,0.012175374,0.025499194,0.025499194
0.023851572,0.009484322,0.029196762,0.029196762
0.024733277,0.048854045,0.029069297,0.029069297
0.010209504,0.010512824,0.037303929,0.037303929
0.014556432,0.017377885,0.036251732,0.036251732
0.003332906,0.009812348,0.017983201,0.017983201
0.010062697,0.010413681,0.003050903,0.003050903
0.03661738,0.010185347,0.010393683,0.010393683
0.001873145,0.00902836,0.014518345,0.014518345
0.012458502,0.009048012,0.015245967,0.015245967
0.013837442,0.013817698,0.028786092,0.028786092
0.038603632,0.044435368,0.018920638,0.018920638
0.014411137,0.073621282,0.043639292,0.043639292
0.028755176,0.013978674,0.042049704,0.042049704
0.030589724,0.043013216,0.040202364,0.040202364
0.070218806,0.004435046,0.028142976,0.028142976
0.018653322,0.007320868,0.027991752,0.027991752
0.03362327,0.0051123,0.0091732,0.0091732
0.012532169,0.008085811,0.010668515,0.010668515
0.055458144,0.108560934,0.037993124,0.037993124
0.057101922,0.014595168,0.021586612,0.021586612
0.182580895,0.000563515,0.005131205,0.005131205
0.021254699,0.006441961,0.021029431,0.021029431
0.072530856,0.080418288,0.008658756,0.008658756
0.186950672,0.018087308,0.009174692,0.009174692
0.150537062,0.032008898,0.002018542,0.002018542
0.13350335,0.00032644,0.01702876,0.01702876
0.136490704,0.003377406,0.000277844,0.000277844
0.11515931,0.00167854,0.03286109,0.03286109
0.129963775,0.012641255,0.031972615,0.031972615
0.148638745,0.027879325,0.011894985,0.011894985
0.094189963,0.029497173,0.028089633,0.028089633
0.064166782,0.017227988,0.019383422,0.019383422
0.070735362,0.030285878,0.030575662,0.030575662
0.034358178,0.027555622,0.002367762,0.002367762
0.061104137,0.023509203,0.000637203,0.000637203
0.026349993,0.000737607,0.006574373,0.006574373
0.030145986,0.003654734,0.003584576,0.003584576
0.022378742,0.062516468,0.002495588,0.002495588
0.033810321,0.004312139,0.020150031,0.020150031
0.071842691,0.002919639,0.014043131,0.014043131
0.0759833,0.00334106,0.0177342,0.0177342
0.045251424,0.010815654,0.010845104,0.010845104
0.029590004,0.002244564,0.023563904,0.023563904
0.019769732,0.000955418,0.002599308,0.002599308
0.001476823,0.022877457,0.010476877,0.010476877
0.016127952,0.021971598,0.005131152,0.005131152
0.017465325,0.013379445,0.016159825,0.016159825
0.019989677,0.003979783,0.019634973,0.019634973
0.001723362,0.019429962,0.007093812,0.007093812
0.019030144,0.024221684,0.011918534,0.011918534
0.025719406,0.023520174,0.015184444,0.015184444
0.022001836,0.017726514,0.007725254,0.007725254
0.041968148,0.021279412,0.015224052,0.015224052
0.104010954,0.008866316,0.004075496,0.004075496
0.119737361,0.016110459,0.026587749,0.026587749
0.004582694,0.011886024,0.009748724,0.009748724
0.088782314,0.011969894,0.013103336,0.013103336
0.003840731,0.007384731,0.011908341,0.011908341
0.107873739,0.012241169,0.024179619,0.024179619
0.045318523,0.015997283,0.003911637,0.003911637
0.045560491,0.026677449,0.041542021,0.041542021
0.009738761,0.027921159,0.069038051,0.069038051
0.004677639,0.020789971,0.008235371,0.008235371
0.050005231,0.019826499,0.010607401,0.010607401
0.045830212,0.035850948,0.008388488,0.008388488
0.014191968,0.061307552,0.036403512,0.036403512
0.010889918,0.032318892,0.003129288,0.003129288
0.01457171,0.01626664,0.03073146,0.03073146
0.014612953,0.055409287,0.035586503,0.035586503
0.054570983,0.031805977,0.022210567,0.022210567
0.0520679,0.00072107,0.01946617,0.01946617
0.056025387,0.019017787,0.044511047,0.044511047
0.077672838,0.048541248,0.035368438,0.035368438
0.050620749,0.007259801,0.025515351,0.025515351
0.014144944,0.020918386,0.034273544,0.034273544
0.033542472,0.029512632,0.049960572,0.049960572
0.059479831,0.020360519,0.022251721,0.022251721
0.102481686,0.019733174,0.023942986,0.023942986
0.068924946,0.005538366,0.018393146,0.018393146
0.045600401,0.037595209,0.023589781,0.023589781
0.091753094,0.022062516,0.002130474,0.002130474
0.07069481,0.02865606,0.00366074,0.00366074
0.054701767,0.029718673,0.006799593,0.006799593
0.055253196,0.042735004,3.12759E-05,3.12759E-05
0.072219991,0.008286259,0.008231811,0.008231811
0.097997429,0.034230201,0.001538411,0.001538411
0.105050391,0.011158409,0.011480861,0.011480861
0.112422429,0.024225189,0.007565229,0.007565229
0.074018808,0.056639138,0.010298038,0.010298038
0.100280018,0.019901428,0.010372558,0.010372558
0.101581692,0.047258262,0.011468562,0.011468562
0.045833732,0.027792452,0.001586692,0.001586692
0.042535878,0.023945678,0.011957622,0.011957622
0.04934141,0.04574517,0.02857084,0.02857084
0.073817278,0.031975418,0.029547972,0.029547972
0.07292037,0.02626855,0.03767414,0.03767414
0.00607101,0.01849339,0.01093596,0.01093596
0.005535062,0.004637412,0.031030132,0.031030132
0.003350078,0.019365222,0.017834278,0.017834278
0.039443378,0.021685602,0.020279018,0.020279018
0.024306447,0.001074403,0.025912523,0.025912523
0.005763764,0.000646416,0.030218574,0.030218574
0.057257652,0.015958922,0.038884652,0.038884652
0.061617988,0.041823178,0.038847478,0.038847478
0.0812366,0.04445817,0.03537087,0.03537087
0.015814738,0.021434412,0.012254218,0.012254218
0.019776659,0.024099471,0.014295959,0.014295959
0.069841725,0.045554615,0.022217095,0.022217095
0.062082005,0.028045685,0.025720295,0.025720295
0.016635505,0.001609895,0.059218765,0.059218765
0.007136244,0.005584826,0.029542824,0.029542824
0.038492986,0.001386654,0.084054566,0.084054566
0.037873695,0.020240815,0.057546345,0.057546345
0.003606862,0.012953838,0.007932358,0.007932358
0.028888413,0.001500577,0.036587933,0.036587933
0.008434102,0.005454052,0.020359632,0.020359632
0.043546994,0.016347316,0.027364194,0.027364194
0.028070628,0.009440248,0.043248548,0.043248548
0.026108053,0.031994733,0.017959003,0.017959003
0.044252475,0.010743115,0.016047245,0.016047245
0.095779218,0.059218458,0.018854968,0.018854968
0.094691909,0.001307461,0.022312349,0.022312349
0.083099863,0.003822677,0.000963153,0.000963153
0.031921598,0.013044412,0.004319358,0.004319358
0.005134234,0.002606886,0.018958624,0.018958624
0.023180232,0.020971378,0.004305322,0.004305322
0.011277259,0.003749109,0.014742689,0.014742689
0.014664911,0.004639899,0.028822941,0.028822941
0.010636205,0.005235495,0.027444585,0.027444585
0.034447635,0.004206675,0.000703515,0.000703515
0.012573055,0.023560215,0.004359955,0.004359955
0.026352352,0.010035742,0.006540252,0.006540252
0.002986945,0.025735425,0.003519205,0.003519205
0.003424946,0.012737726,0.000552084,0.000552084
0.005976275,0.019262715,0.005418465,0.005418465
0.004970678,0.006487462,0.003350318,0.003350318
0.012319718,0.019425902,0.005410318,0.005410318
0.009934748,0.012846822,0.002408502,0.002408502
0.009665544,0.011460894,0.007312804,0.007312804
0.001864607,0.006572627,0.012305017,0.012305017
0.001714792,0.023853038,0.013865022,0.013865022
0.002896105,0.007095965,0.009072215,0.009072215
0.001982413,0.019524787,0.011547073,0.011547073
0.009134412,0.024375752,0.012310748,0.012310748
0.025911359,0.019871949,0.009443341,0.009443341
0.023654279,0.000591491,0.000174221,0.000174221
0.045137729,0.008052191,0.004558741,0.004558741
0.044250902,0.033265678,0.002052902,0.002052902
0.037453,0.03294954,0.00054298,0.00054298
0.026386085,0.010871915,0.001674465,0.001674465
0.010413292,0.025923048,0.008894048,0.008894048
0.011551152,0.012277188,0.000920828,0.000920828
0.017927162,0.012360348,0.002599522,0.002599522
0.026041989,0.016506291,0.012997009,0.012997009
0.041241292,0.011802018,0.006435032,0.006435032
0.036402552,0.030921818,0.004532752,0.004532752
0.026188492,0.017243048,0.009622578,0.009622578
0.033334952,0.028472992,0.006450978,0.006450978
0.022987632,0.004019292,0.003424612,0.003424612
0.015942371,0.003475339,0.006725509,0.006725509
0.006219206,0.026061984,0.013551274,0.013551274
0.008318139,0.003667931,0.005791231,0.005791231
0.007219311,0.021932369,0.003424111,0.003424111
0.006353711,0.022037831,0.004969931,0.004969931
0.013036469,0.014575299,0.012233269,0.012233269
0.015241377,0.024419717,0.010597923,0.010597923
0.006032851,0.005902799,0.031045569,0.031045569
0.016475971,0.044582991,0.001079411,0.001079411
0.086741965,0.090081195,0.019719895,0.019719895
0.096666497,0.107033757,0.030479047,0.030479047
0.047696376,0.000984374,0.010886154,0.010886154
0.012343108,0.052224858,0.009020042,0.009020042
0.000694876,0.014436244,0.006178646,0.006178646
0.030701974,0.059710334,0.006481554,0.006481554
0.077747374,0.007168386,0.035088094,0.035088094
0.148956794,0.023027894,0.002806696,0.002806696
0.079213694,0.073418334,0.017663226,0.017663226
0.114555757,0.028222737,0.003211767,0.003211767
0.055489601,0.029068031,0.000659531,0.000659531
0.045944782,0.012698172,0.009357448,0.009357448
0.057961091,0.021876691,0.013484539,0.013484539
0.017395561,0.034526591,0.013202669,0.013202669
0.025320599,0.015962369,0.001139511,0.001139511
0.010083513,0.020584873,0.009716707,0.009716707
0.031398561,0.047290151,0.007110651,0.007110651
0.066278472,0.065799642,0.007645592,0.007645592
0.044239478,0.019822408,0.023071308,0.023071308
0.053727903,0.021032313,0.026003193,0.026003193
0.048514644,0.005327586,0.020995414,0.020995414
0.030545962,0.001331862,0.013815592,0.013815592
0.017857521,0.025044541,0.029105811,0.029105811
0.094166959,0.020532681,0.012335619,0.012335619
0.04955024,0.05445862,0.04792724,0.04792724
0.066554796,0.014658126,0.071306386,0.071306386
0.019655675,0.012136095,0.017345695,0.017345695
0.047826727,0.002557917,0.004986627,0.004986627
0.029487323,0.025078223,0.004183177,0.004183177
0.030377243,0.047780003,0.064096843,0.064096843
0.039993283,0.018550693,0.004750697,0.004750697
0.018837573,0.020239723,0.020274017,0.020274017
0.018876162,0.039979622,0.036820222,0.036820222
0.037340444,0.004901804,0.044393904,0.044393904
0.022561817,0.056081563,0.011236663,0.011236663
0.007284105,0.041449135,0.003834365,0.003834365
0.006005936,0.017881164,0.000831434,0.000831434
0.017741826,0.056229946,0.018444096,0.018444096
0.045064034,0.005052786,0.023734774,0.023734774
0.025451285,0.039545735,0.040403975,0.040403975
0.0416848,0.05323062,0.00671153,0.00671153
0.082238108,0.022868368,0.011268222,0.011268222
0.108921156,0.012314394,0.013600846,0.013600846
0.118898201,0.006503831,0.003290241,0.003290241
0.07895923,0.01833219,0.060943,0.060943
0.058062625,0.001658675,0.059429165,0.059429165
0.068043918,0.032900498,0.061872182,0.061872182
0.067765677,0.022054353,0.061652843,0.061652843
0.072672136,0.025112316,0.002002224,0.002002224
0.031310152,0.015170002,0.034517852,0.034517852
0.011335915,0.040008895,0.019938055,0.019938055
0.048631517,0.030133547,0.013295277,0.013295277
0.016718556,0.024698636,0.006400284,0.006400284
0.033769517,0.033088162,0.012970667,0.012970667
0.009391845,0.042698589,0.008391245,0.008391245
0.009129835,0.037824245,0.015962415,0.015962415
0.023168887,0.029072318,0.009136069,0.009136069
0.008975677,0.015583745,0.047658561,0.047658561
0.012351729,0.013332501,0.037738023,0.037738023
0.062708722,0.006548019,0.037065393,0.037065393
0.071578894,0.018490632,0.021733633,0.021733633
0.045865273,0.023801059,0.014933813,0.014933813
0.077440875,0.054711843,0.005485013,0.005485013
0.025020203,0.019591151,0.000648987,0.000648987
0.026212005,0.009259395,0.020176504,0.020176504
0.037179787,0.016391903,0.002125131,0.002125131
0.045873844,0.041236849,0.004335132,0.004335132
0.052841694,0.003374891,0.018331974,0.018331974
0.074960634,0.003098128,0.025150075,0.025150075
0.055008414,0.008592005,0.034687971,0.034687971
0.01668369,0.040128592,0.013740835,0.013740835
0.047125365,0.028839068,0.025519702,0.025519702
0.033223617,0.033374186,0.023833809,0.023833809
0.018321802,0.018247371,0.003634466,0.003634466
0.001578899,0.04854207,0.018225704,0.018225704
0.014582382,0.016942725,0.009699431,0.009699431
0.018463199,0.048369071,0.000778329,0.000778329
0.005033974,0.0153417,0.006101563,0.006101563
0.009737952,0.021207292,0.002695668,0.002695668
0.005650274,0.03704056,0.01175769,0.01175769
0.014605536,0.030972137,0.003003999,0.003003999
0.01776093,0.014575895,0.001500965,0.001500965
0.018308558,0.001002314,0.008320636,0.008320636
0.001859916,0.005503418,0.021756438,0.021756438
0.008679464,0.002765601,0.017778761,0.017778761
0.036786269,0.002836211,0.029272711,0.029272711
0.024761229,0.008542061,0.005023101,0.005023101
0.030179753,0.013426943,0.000326523,0.000326523
0.031576008,0.006323528,0.008788152,0.008788152
0.024860438,0.017242678,0.006320892,0.006320892
0.009962059,0.000469051,0.008156941,0.008156941
0.013047738,0.006233692,0.003540418,0.003540418
0.00497554,0.00456633,0.00331165,0.00331165
0.010272509,0.005440489,0.019525369,0.019525369
0.020187403,0.027685313,0.023272213,0.023272213
0.004764155,0.026469765,0.031883765,0.031883765
0.009564082,0.036139302,0.023059832,0.023059832
0.00121081,0.01194555,0.01107734,0.01107734
0.00769959,0.01318654,0.02141209,0.02141209
0.00896066,0.02759783,0.02033182,0.02033182
0.0202124,0.03347852,0.0324515,0.0324515
0.013763734,0.031917984,0.025364764,0.025364764
0.010046497,0.003701403,0.013600427,0.013600427
0.009350677,0.023685547,0.027117897,0.027117897
0.014749047,0.014540477,0.016108217,0.016108217
0.011215087,0.019122447,0.006558537,0.006558537
0.001579915,0.016582455,0.006205375,0.006205375
0.008764357,0.004527993,0.004341267,0.004341267
0.001116128,0.021585118,0.004038658,0.004038658
0.009968678,0.038894888,0.005475638,0.005475638
0.003476771,0.000534561,0.004129541,0.004129541
0.01499921,0.01309435,0.00535822,0.00535822
0.001273124,0.026147654,0.004958884,0.004958884
0.020750803,0.013699007,0.036026277,0.036026277
0.00594406,0.00732876,0.02300517,0.02300517
0.023332852,0.024377432,0.019869702,0.019869702
0.01036349,0.00530805,0.01291029,0.01291029
0.004264299,0.029296701,0.037401011,0.037401011
0.019569825,0.034471365,0.015684835,0.015684835
0.011011035,0.016932695,0.009113545,0.009113545
0.010921475,0.020065545,0.043031425,0.043031425
0.001293726,0.044784496,0.024240456,0.024240456
0.012310772,0.016258088,0.004693378,0.004693378
0.000146238,0.016860728,0.013573038,0.013573038
0.020948192,0.002622222,0.011060942,0.011060942
0.014832932,0.029109972,0.037320172,0.037320172
0.002327874,0.040499304,0.000901384,0.000901384
0.015028414,0.038263864,0.018520814,0.018520814
0.000354632,0.003348368,0.005528372,0.005528372
0.007755797,0.042529057,0.012501967,0.012501967
0.046182659,0.028360681,0.009475929,0.009475929
0.059796705,0.034843405,0.009007235,0.009007235
0.064340471,0.031680009,0.000407669,0.000407669
0.041279019,0.036986091,0.028737761,0.028737761
0.056907002,0.021069078,0.005212342,0.005212342
0.013049962,0.003647908,0.022616788,0.022616788
0.013222687,0.013676368,0.004101117,0.004101117
0.021263786,0.009542544,0.015960754,0.015960754
0.020394127,0.028223417,0.038841273,0.038841273
0.024004241,0.011902411,0.036125949,0.036125949
0.043628732,0.043221568,0.030817648,0.030817648
0.037399716,0.025996169,0.013644784,0.013644784
0.036558359,0.039069486,0.012979331,0.012979331
0.051985227,0.050515947,0.033551989,0.033551989
0.117072599,0.073906629,0.052534351,0.052534351
0.094934825,0.022598655,0.075791305,0.075791305
